Customer_ID,OrderCount,TotalRevenue,Recency_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
14448,2,375.35,8,5,2,2,522,Potential Loyalists
14449,8,2230.96,18,5,4,4,544,Champions
14450,7,1128.44,180,3,4,3,343,Loyal Customers
14451,12,3258.68,59,3,5,5,355,Champions
14452,4,658.95,10,5,3,3,533,Loyal Customers
14453,1,119.93,189,2,1,1,211,Lost
14454,5,977.3,375,2,4,3,243,Loyal Customers
14455,4,617.72,431,1,3,3,133,Loyal Customers
14456,9,3017.28,4,5,5,5,555,Champions
14457,1,113.64,310,2,1,1,211,Lost
14458,1,228.07,380,2,1,1,211,Lost
14459,2,5375.741,154,3,2,5,325,At Risk
14460,9,1093.5,109,3,5,3,353,Loyal Customers
14461,13,6676.91,147,3,5,5,355,Champions
14462,12,2242.81,65,3,5,4,354,Champions
14463,4,786.5699999999999,97,3,3,3,333,Loyal Customers
14464,2,111.0,567,1,2,1,121,Lost
14465,11,3925.85,246,2,5,5,255,Champions
14466,13,4267.15,28,4,5,5,455,Champions
14467,12,2203.2400000000002,17,5,5,4,554,Champions
14468,1,204.24,733,1,1,1,111,Lost
14469,4,2093.46,415,1,3,4,134,Loyal Customers
14470,3,712.04,11,5,3,3,533,Loyal Customers
14471,2,400.95,590,1,2,2,122,Lost
14472,9,2118.72,103,3,5,4,354,Champions
14473,2,234.34000000000003,73,3,2,1,321,At Risk
14474,2,1258.8899999999999,45,4,2,4,424,Potential Loyalists
14475,4,1151.15,71,3,3,3,333,Loyal Customers
14476,1,193.0,256,2,1,1,211,Lost
14477,7,1969.6,19,4,4,4,444,Champions
14478,4,1276.66,381,2,3,4,234,Loyal Customers
14479,4,1124.71,253,2,3,3,233,Loyal Customers
14480,4,1299.52,10,5,3,4,534,Loyal Customers
14481,5,2284.69,164,3,4,4,344,Champions
14482,12,4306.72,17,5,5,5,555,Champions
14483,2,257.1,281,2,2,1,221,Lost
14484,4,1070.98,49,4,3,3,433,Loyal Customers
14485,1,162.8,38,4,1,1,411,Potential Loyalists
14486,2,175.5,511,1,2,1,121,Lost
14487,7,1266.27,26,4,4,4,444,Champions
14488,1,1064.28,67,3,1,3,313,At Risk
14489,4,1574.93,206,2,3,4,234,Loyal Customers
14490,2,1273.47,405,2,2,4,224,Lost
14491,2,340.93,174,3,2,2,322,At Risk
14492,7,1921.91,429,1,4,4,144,Champions
14493,10,5087.86,6,5,5,5,555,Champions
14494,3,401.46,25,4,3,2,432,Potential Loyalists
14495,3,174.8,50,4,3,1,431,Potential Loyalists
14496,7,2363.89,311,2,4,4,244,Champions
14497,2,697.0600000000001,308,2,2,3,223,Lost
14498,10,3900.83,42,4,5,5,455,Champions
14499,7,2101.79,25,4,4,4,444,Champions
14500,3,356.85,87,3,3,2,332,At Risk
14501,2,251.21,183,3,2,1,321,At Risk
14502,11,2429.83,19,4,5,4,454,Champions
14503,6,3543.26,2,5,4,5,545,Champions
14504,4,673.26,46,4,3,3,433,Loyal Customers
14505,19,11879.08,16,5,5,5,555,Champions
14506,7,2960.25,16,5,4,5,545,Champions
14507,11,3216.7400000000002,23,4,5,5,455,Champions
14508,5,822.92,21,4,4,3,443,Loyal Customers
14509,1,110.95,533,1,1,1,111,Lost
14510,3,979.85,375,2,3,3,233,Loyal Customers
14511,5,1314.81,10,5,4,4,544,Champions
14512,7,1215.97,187,3,4,3,343,Loyal Customers
14513,6,788.01,100,3,4,3,343,Loyal Customers
14514,9,4380.04,60,3,5,5,355,Champions
14515,12,3724.06,17,5,5,5,555,Champions
14516,1,151.17,515,1,1,1,111,Lost
14517,2,330.45,32,4,2,2,422,Potential Loyalists
14518,1,174.37,63,3,1,1,311,At Risk
14519,2,203.14,683,1,2,1,121,Lost
14520,2,270.6,1,5,2,1,521,Potential Loyalists
14521,1,199.45000000000002,490,1,1,1,111,Lost
14522,8,1748.42,23,4,4,4,444,Champions
14523,1,241.09,107,3,1,1,311,At Risk
14524,13,2909.86,31,4,5,4,454,Champions
14525,17,8026.54,19,4,5,5,455,Champions
14526,1,258.65,388,2,1,1,211,Lost
14527,122,27246.88,2,5,5,5,555,Champions
14528,1,364.21999999999997,36,4,1,2,412,Potential Loyalists
14529,3,578.61,59,3,3,2,332,At Risk
14530,16,6088.87,25,4,5,5,455,Champions
14531,1,376.34,479,1,1,2,112,Lost
14532,11,3845.78,235,2,5,5,255,Champions
14533,11,3466.37,24,4,5,5,455,Champions
14534,26,6187.66,2,5,5,5,555,Champions
14535,9,5973.2300000000005,59,3,5,5,355,Champions
14536,1,170.95,259,2,1,1,211,Lost
14537,2,641.4,57,4,2,3,423,Potential Loyalists
14538,5,1370.8400000000001,64,3,4,4,344,Champions
14539,2,537.48,15,5,2,2,522,Potential Loyalists
14540,11,3709.64,9,5,5,5,555,Champions
14541,14,2491.38,58,4,5,4,454,Champions
14542,1,103.25,185,3,1,1,311,At Risk
14543,39,14587.87,28,4,5,5,455,Champions
14544,3,2938.53,23,4,3,5,435,Loyal Customers
14545,1,349.25,673,1,1,2,112,Lost
14546,11,5184.84,4,5,5,5,555,Champions
14547,8,3974.75,3,5,4,5,545,Champions
14548,9,2541.29,150,3,5,4,354,Champions
14549,4,913.6,310,2,3,3,233,Loyal Customers
14550,4,1345.06,10,5,3,4,534,Loyal Customers
14551,7,878.09,17,5,4,3,543,Loyal Customers
14552,3,507.93,151,3,3,2,332,At Risk
14553,9,1818.6,18,5,5,4,554,Champions
14554,4,2279.4900000000002,9,5,3,4,534,Loyal Customers
14555,6,2304.03,56,4,4,4,444,Champions
14556,3,815.69,595,1,3,3,133,Loyal Customers
14557,1,788.38,84,3,1,3,313,At Risk
14558,3,655.5,653,1,3,3,133,Loyal Customers
14559,1,75.6,389,2,1,1,211,Lost
14560,44,6114.03,6,5,5,5,555,Champions
14561,3,1080.76,75,3,3,3,333,Loyal Customers
14562,26,6638.150000000001,3,5,5,5,555,Champions
14563,2,640.54,509,1,2,3,123,Lost
14564,2,2605.62,434,1,2,4,124,Lost
14565,5,3859.2200000000003,95,3,4,5,345,Champions
14566,4,4092.0,110,3,3,5,335,Loyal Customers
14567,2,1530.3600000000001,56,4,2,4,424,Potential Loyalists
14568,1,919.7,434,1,1,3,113,Lost
14569,4,597.3299999999999,0,5,3,2,532,Potential Loyalists
14570,3,613.75,280,2,3,3,233,Loyal Customers
14571,1,160.0,424,1,1,1,111,Lost
14572,11,5526.88,2,5,5,5,555,Champions
14573,13,2163.12,179,3,5,4,354,Champions
14574,1,143.70000000000002,732,1,1,1,111,Lost
14575,1,420.22,487,1,1,2,112,Lost
14576,1,35.400000000000006,371,2,1,1,211,Lost
14577,7,1364.15,12,5,4,4,544,Champions
14578,1,168.63,2,5,1,1,511,Potential Loyalists
14579,1,105.56,431,1,1,1,111,Lost
14580,1,14.850000000000001,517,1,1,1,111,Lost
14581,2,409.65,16,5,2,2,522,Potential Loyalists
14582,1,114.11,40,4,1,1,411,Potential Loyalists
14583,8,1660.29,5,5,4,4,544,Champions
14584,8,1738.16,168,3,4,4,344,Champions
14585,5,1143.27,49,4,4,3,443,Loyal Customers
14586,1,237.36,276,2,1,1,211,Lost
14587,9,1580.29,18,5,5,4,554,Champions
14588,1,135.39,577,1,1,1,111,Lost
14589,1,39.75,371,2,1,1,211,Lost
14590,20,2993.37,424,1,5,5,155,Champions
14591,4,1320.21,14,5,3,4,534,Loyal Customers
14592,3,557.94,34,4,3,2,432,Potential Loyalists
14593,12,3665.5299999999997,21,4,5,5,455,Champions
14594,2,363.33,6,5,2,2,522,Potential Loyalists
14595,8,2164.45,19,4,4,4,444,Champions
14596,1,222.22000000000003,626,1,1,1,111,Lost
14597,6,2184.63,10,5,4,4,544,Champions
14598,2,384.04,43,4,2,2,422,Potential Loyalists
14599,2,457.89,389,2,2,2,222,Lost
14600,2,865.1700000000001,305,2,2,3,223,Lost
14601,1,213.96,10,5,1,1,511,Potential Loyalists
14602,1,205.35999999999999,655,1,1,1,111,Lost
14603,1,660.0,274,2,1,3,213,Lost
14604,1,143.85999999999999,632,1,1,1,111,Lost
14605,4,921.5600000000001,373,2,3,3,233,Loyal Customers
14606,192,29951.37,0,5,5,5,555,Champions
14607,22,23763.13,15,5,5,5,555,Champions
14608,11,3352.94,3,5,5,5,555,Champions
14609,10,1486.2,71,3,5,4,354,Champions
14610,2,24.35,395,2,2,1,221,Lost
14611,2,604.3299999999999,443,1,2,2,122,Lost
14612,1,877.7,414,1,1,3,113,Lost
14613,1,76.32000000000001,679,1,1,1,111,Lost
14614,1,295.13,385,2,1,2,212,Lost
14615,5,951.76,393,2,4,3,243,Loyal Customers
14616,5,527.78,242,2,4,2,242,Lost
14617,2,190.47000000000003,402,2,2,1,221,Lost
14618,7,1342.32,8,5,4,4,544,Champions
14619,2,1291.24,245,2,2,4,224,Lost
14620,2,412.78000000000003,205,2,2,2,222,Lost
14621,9,3000.57,0,5,5,5,555,Champions
14622,1,320.58000000000004,184,3,1,2,312,At Risk
14623,10,2016.98,31,4,5,4,454,Champions
14624,6,814.07,56,4,4,3,443,Loyal Customers
14625,11,4497.88,195,2,5,5,255,Champions
14626,11,5410.92,23,4,5,5,455,Champions
14627,1,462.75,378,2,1,2,212,Lost
14628,5,1998.0,90,3,4,4,344,Champions
14629,2,955.26,3,5,2,3,523,Potential Loyalists
14630,1,338.65,483,1,1,2,112,Lost
14631,6,2025.69,50,4,4,4,444,Champions
14632,1,114.56,262,2,1,1,211,Lost
14633,1,344.90000000000003,265,2,1,2,212,Lost
14634,4,2124.46,437,1,3,4,134,Loyal Customers
14635,1,215.22,453,1,1,1,111,Lost
14636,2,609.85,35,4,2,3,423,Potential Loyalists
14637,1,106.67999999999999,676,1,1,1,111,Lost
14638,1,443.6,50,4,1,2,412,Potential Loyalists
14639,9,4978.96,51,4,5,5,455,Champions
14640,10,3649.36,23,4,5,5,455,Champions
14641,1,110.46,21,4,1,1,411,Potential Loyalists
14642,1,96.12,58,4,1,1,411,Potential Loyalists
14643,5,1679.89,169,3,4,4,344,Champions
14644,7,2247.72,67,3,4,4,344,Champions
14645,3,876.89,156,3,3,3,333,Loyal Customers
14646,151,528602.52,1,5,5,5,555,Champions
14647,2,506.04,200,2,2,2,222,Lost
14648,15,4466.65,415,1,5,5,155,Champions
14649,9,3651.19,4,5,5,5,555,Champions
14650,1,62.5,588,1,1,1,111,Lost
14651,9,2025.52,66,3,5,4,354,Champions
14652,1,114.18,76,3,1,1,311,At Risk
14653,12,3593.06,0,5,5,5,555,Champions
14654,1,246.86,737,1,1,1,111,Lost
14655,7,3878.51,7,5,4,5,545,Champions
14656,5,790.0,168,3,4,3,343,Loyal Customers
14657,6,1450.19,17,5,4,4,544,Champions
14658,2,247.15,4,5,2,1,521,Potential Loyalists
14659,9,2529.93,8,5,5,4,554,Champions
14660,2,285.74,86,3,2,2,322,At Risk
14661,1,107.95,26,4,1,1,411,Potential Loyalists
14662,7,1376.43,28,4,4,4,444,Champions
14663,2,490.6,429,1,2,2,122,Lost
14664,2,636.24,19,4,2,3,423,Potential Loyalists
14665,7,2749.65,60,3,4,4,344,Champions
14666,1,195.25,23,4,1,1,411,Potential Loyalists
14667,54,20395.34,10,5,5,5,555,Champions
14668,1,111.63,444,1,1,1,111,Lost
14669,7,3216.78,241,2,4,5,245,Champions
14670,3,583.33,279,2,3,2,232,Lost
14671,2,1127.45,548,1,2,3,123,Lost
14672,4,1113.14,234,2,3,3,233,Loyal Customers
14673,7,3037.32,2,5,4,5,545,Champions
14674,1,173.66,508,1,1,1,111,Lost
14675,2,1015.58,15,5,2,3,523,Potential Loyalists
14676,12,8356.79,30,4,5,5,455,Champions
14677,1,184.91,592,1,1,1,111,Lost
14678,1,403.39,578,1,1,2,112,Lost
14679,3,1289.44,381,2,3,4,234,Loyal Customers
14680,58,55688.5,24,4,5,5,455,Champions
14681,6,875.1500000000001,70,3,4,3,343,Loyal Customers
14682,6,1514.81,187,3,4,4,344,Champions
14683,1,146.56,587,1,1,1,111,Lost
14684,6,1430.03,25,4,4,4,444,Champions
14685,8,4536.64,575,1,4,5,145,Champions
14686,5,852.53,413,1,4,3,143,Loyal Customers
14687,3,1402.06,106,3,3,4,334,Loyal Customers
14688,28,7190.42,7,5,5,5,555,Champions
14689,1,112.8,208,2,1,1,211,Lost
14690,4,777.68,43,4,3,3,433,Loyal Customers
14691,5,2114.33,30,4,4,4,444,Champions
14692,12,1715.1399999999999,136,3,5,4,354,Champions
14693,7,1165.36,264,2,4,3,243,Loyal Customers
14694,1,244.31,616,1,1,1,111,Lost
14695,3,1534.22,518,1,3,4,134,Loyal Customers
14696,8,2473.28,3,5,4,4,544,Champions
14697,2,188.60999999999999,217,2,2,1,221,Lost
14698,5,1217.27,1,5,4,3,543,Loyal Customers
14699,4,702.6,213,2,3,3,233,Loyal Customers
14700,5,3076.06,31,4,4,5,445,Champions
14701,15,4487.11,10,5,5,5,555,Champions
14702,29,6368.78,0,5,5,5,555,Champions
14703,1,318.17,14,5,1,2,512,Potential Loyalists
14704,11,1752.92,10,5,5,4,554,Champions
14705,1,179.0,198,2,1,1,211,Lost
14706,1,367.54,618,1,1,2,112,Lost
14707,2,139.2,435,1,2,1,121,Lost
14708,5,1793.22,2,5,4,4,544,Champions
14709,25,8886.33,14,5,5,5,555,Champions
14710,13,1899.79,13,5,5,4,554,Champions
14711,11,2839.62,9,5,5,4,554,Champions
14712,4,1328.0700000000002,28,4,3,4,434,Loyal Customers
14713,21,5115.76,8,5,5,5,555,Champions
14714,4,906.24,23,4,3,3,433,Loyal Customers
14715,8,1825.45,24,4,4,4,444,Champions
14716,3,543.28,42,4,3,2,432,Potential Loyalists
14717,1,81.3,732,1,1,1,111,Lost
14718,1,226.42,409,2,1,1,211,Lost
14719,5,1581.84,1,5,4,4,544,Champions
14720,3,663.81,5,5,3,3,533,Loyal Customers
14721,1,109.07,378,2,1,1,211,Lost
14722,3,489.52,146,3,3,2,332,At Risk
14723,11,1803.06,9,5,5,4,554,Champions
14724,1,341.9,589,1,1,2,112,Lost
14725,4,1252.74,24,4,3,4,434,Loyal Customers
14726,1,116.5,654,1,1,1,111,Lost
14727,3,463.72999999999996,273,2,3,2,232,Lost
14728,1,190.58,412,1,1,1,111,Lost
14729,3,586.24,373,2,3,2,232,Lost
14730,8,1897.57,0,5,4,4,544,Champions
14731,3,380.02,46,4,3,2,432,Potential Loyalists
14732,19,5517.07,7,5,5,5,555,Champions
14733,15,14335.15,15,5,5,5,555,Champions
14734,4,1056.42,425,1,3,3,133,Loyal Customers
14735,56,12240.16,3,5,5,5,555,Champions
14736,2,374.05,484,1,2,2,122,Lost
14737,4,3554.17,3,5,3,5,535,Loyal Customers
14738,9,1821.9,42,4,5,4,454,Champions
14739,25,11573.62,3,5,5,5,555,Champions
14740,11,4161.06,196,2,5,5,255,Champions
14741,7,1713.09,11,5,4,4,544,Champions
14742,1,579.85,434,1,1,2,112,Lost
14743,1,50.48,592,1,1,1,111,Lost
14744,14,3660.08,15,5,5,5,555,Champions
14745,12,2551.41,112,3,5,4,354,Champions
14746,4,593.5,405,2,3,2,232,Lost
14747,1,328.2,248,2,1,2,212,Lost
14748,10,2681.9,28,4,5,4,454,Champions
14749,1,310.15,479,1,1,2,112,Lost
14750,1,112.03,735,1,1,1,111,Lost
14751,2,126.45,683,1,2,1,121,Lost
14752,1,389.64,43,4,1,2,412,Potential Loyalists
14753,2,869.51,86,3,2,3,323,At Risk
14754,6,1547.93,44,4,4,4,444,Champions
14755,25,9972.550000000001,9,5,5,5,555,Champions
14756,3,2653.76,14,5,3,4,534,Loyal Customers
14757,1,420.5,74,3,1,2,312,At Risk
14758,7,2864.97,144,3,4,4,344,Champions
14759,3,1625.97,4,5,3,4,534,Loyal Customers
14760,1,89.2,296,2,1,1,211,Lost
14761,3,447.92,58,4,3,2,432,Potential Loyalists
14762,2,417.57,263,2,2,2,222,Lost
14764,1,278.3,46,4,1,1,411,Potential Loyalists
14765,3,254.11,28,4,3,1,431,Potential Loyalists
14766,11,6375.7300000000005,7,5,5,5,555,Champions
14767,1,382.81,473,1,1,2,112,Lost
14768,2,192.60000000000002,16,5,2,1,521,Potential Loyalists
14769,17,15514.11,2,5,5,5,555,Champions
14770,8,3637.64,231,2,4,5,245,Champions
14771,2,594.62,620,1,2,2,122,Lost
14772,1,139.26,111,3,1,1,311,At Risk
14773,1,140.55,592,1,1,1,111,Lost
14774,1,241.45,528,1,1,1,111,Lost
14775,3,1011.9,57,4,3,3,433,Loyal Customers
14776,15,3708.3,50,4,5,5,455,Champions
14777,1,307.56,403,2,1,2,212,Lost
14778,2,730.86,126,3,2,3,323,At Risk
14779,3,386.15,280,2,3,2,232,Lost
14780,2,447.68,54,4,2,2,422,Potential Loyalists
14782,1,200.10000000000002,319,2,1,1,211,Lost
14783,1,307.3,658,1,1,2,112,Lost
14784,3,449.93,25,4,3,2,432,Potential Loyalists
14785,2,77.4,9,5,2,1,521,Potential Loyalists
14786,1,90.96,549,1,1,1,111,Lost
14787,1,110.65,470,1,1,1,111,Lost
14788,3,1156.32,6,5,3,3,533,Loyal Customers
14789,1,197.64,28,4,1,1,411,Potential Loyalists
14790,10,2526.62,16,5,5,4,554,Champions
14791,1,303.63,606,1,1,2,112,Lost
14792,1,6.2,63,3,1,1,311,At Risk
14793,2,625.9,20,4,2,3,423,Potential Loyalists
14794,10,1953.9,2,5,5,4,554,Champions
14795,1,131.45000000000002,165,3,1,1,311,At Risk
14796,27,10169.33,0,5,5,5,555,Champions
14797,1,300.31,506,1,1,2,112,Lost
14798,8,724.31,52,4,4,3,443,Loyal Customers
14799,2,338.15,50,4,2,2,422,Potential Loyalists
14800,17,7191.33,47,4,5,5,455,Champions
14801,1,189.34,60,3,1,1,311,At Risk
14802,2,1502.98,437,1,2,4,124,Lost
14803,3,845.55,161,3,3,3,333,Loyal Customers
14804,1,353.27,8,5,1,2,512,Potential Loyalists
14805,7,1082.55,14,5,4,3,543,Loyal Customers
14806,2,303.43,74,3,2,2,322,At Risk
14807,2,504.14,390,2,2,2,222,Lost
14808,8,2718.6,39,4,4,4,444,Champions
14809,2,686.76,620,1,2,3,123,Lost
14810,13,2354.03,40,4,5,4,454,Champions
14811,1,170.5,386,2,1,1,211,Lost
14812,1,178.85,598,1,1,1,111,Lost
14813,4,888.91,369,2,3,3,233,Loyal Customers
14814,1,154.21,580,1,1,1,111,Lost
14815,2,778.5,36,4,2,3,423,Potential Loyalists
14816,1,271.85,196,2,1,1,211,Lost
14817,7,3959.86,199,2,4,5,245,Champions
14818,6,1153.56,73,3,4,3,343,Loyal Customers
14819,4,456.41,63,3,3,2,332,At Risk
14820,9,1274.76,20,4,5,4,454,Champions
14821,7,1230.15,366,2,4,4,244,Champions
14822,1,157.70000000000002,484,1,1,1,111,Lost
14823,3,321.43,179,3,3,2,332,At Risk
14824,10,4022.9100000000003,9,5,5,5,555,Champions
14825,24,4735.08,3,5,5,5,555,Champions
14826,2,385.2,581,1,2,2,122,Lost
14828,13,9839.460000000001,196,2,5,5,255,Champions
14829,7,1455.8700000000001,28,4,4,4,444,Champions
14830,1,188.88,52,4,1,1,411,Potential Loyalists
14831,3,1676.57,679,1,3,4,134,Loyal Customers
14832,1,322.69,629,1,1,2,112,Lost
14833,1,94.8,498,1,1,1,111,Lost
14834,7,2206.16,17,5,4,4,544,Champions
14835,2,297.0,528,1,2,2,122,Lost
14836,3,102.44999999999999,9,5,3,1,531,Potential Loyalists
14837,9,3460.32,89,3,5,5,355,Champions
14838,2,769.9200000000001,422,1,2,3,123,Lost
14839,3,915.28,417,1,3,3,133,Loyal Customers
14840,2,362.71,267,2,2,2,222,Lost
14841,14,7163.0,52,4,5,5,455,Champions
14842,4,2824.69,43,4,3,4,434,Loyal Customers
14843,1,211.79999999999998,436,1,1,1,111,Lost
14844,10,6702.43,63,3,5,5,355,Champions
14845,1,150.0,599,1,1,1,111,Lost
14846,1,437.4,426,1,1,2,112,Lost
14847,3,1348.95,148,3,3,4,334,Loyal Customers
14848,1,310.56,404,2,1,2,212,Lost
14849,43,15407.61,21,4,5,5,455,Champions
14850,7,1770.96,311,2,4,4,244,Champions
14851,3,829.4100000000001,22,4,3,3,433,Loyal Customers
14852,18,6132.43,57,4,5,5,455,Champions
14853,5,1376.87,23,4,4,4,444,Champions
14854,11,4303.06,77,3,5,5,355,Champions
14855,7,6520.3,118,3,4,5,345,Champions
14856,3,1290.53,35,4,3,4,434,Loyal Customers
14857,7,3651.851,59,3,4,5,345,Champions
14858,1,180.75,505,1,1,1,111,Lost
14859,5,1705.64,12,5,4,4,544,Champions
14860,1,170.32,18,5,1,1,511,Potential Loyalists
14861,10,1380.73,51,4,5,4,454,Champions
14862,2,841.1999999999999,25,4,2,3,423,Potential Loyalists
14863,1,266.76,28,4,1,1,411,Potential Loyalists
14865,4,92.52000000000001,6,5,3,1,531,Potential Loyalists
14866,19,20746.54,10,5,5,5,555,Champions
14867,16,2952.06,185,3,5,5,355,Champions
14868,12,4184.01,2,5,5,5,555,Champions
14869,6,2778.14,8,5,4,4,544,Champions
14870,6,1838.95,261,2,4,4,244,Champions
14871,9,1228.17,2,5,5,4,554,Champions
14872,3,816.6,483,1,3,3,133,Loyal Customers
14873,2,854.13,209,2,2,3,223,Lost
14874,1,116.18,534,1,1,1,111,Lost
14875,3,2862.4,107,3,3,4,334,Loyal Customers
14876,2,256.7,520,1,2,1,121,Lost
14877,2,425.85,417,1,2,2,122,Lost
14878,25,4076.5,12,5,5,5,555,Champions
14879,1,185.06,684,1,1,1,111,Lost
14880,3,690.59,76,3,3,3,333,Loyal Customers
14881,1,255.4,19,4,1,1,411,Potential Loyalists
14882,14,3546.65,26,4,5,5,455,Champions
14883,6,761.59,18,5,4,3,543,Loyal Customers
14884,1,120.6,668,1,1,1,111,Lost
14885,3,1598.12,131,3,3,4,334,Loyal Customers
14886,1,364.8,252,2,1,2,212,Lost
14887,1,1862.0,78,3,1,4,314,At Risk
14888,1,369.2,206,2,1,2,212,Lost
14889,1,135.9,335,2,1,1,211,Lost
14890,3,817.25,253,2,3,3,233,Loyal Customers
14891,4,1106.73,147,3,3,3,333,Loyal Customers
14892,1,202.35000000000002,690,1,1,1,111,Lost
14893,3,1809.6100000000001,9,5,3,4,534,Loyal Customers
14894,3,1492.81,84,3,3,4,334,Loyal Customers
14895,38,25119.54,7,5,5,5,555,Champions
14896,8,1826.0,204,2,4,4,244,Champions
14897,8,3140.54,7,5,4,5,545,Champions
14898,14,3365.95,22,4,5,5,455,Champions
14899,1,1331.38,394,2,1,4,214,Lost
14900,1,13.919999999999998,521,1,1,1,111,Lost
14901,12,1919.0,10,5,5,4,554,Champions
14902,3,1035.6200000000001,25,4,3,3,433,Loyal Customers
14903,5,2795.33,20,4,4,4,444,Champions
14904,4,1630.49,1,5,3,4,534,Loyal Customers
14905,8,1971.39,157,3,4,4,344,Champions
14906,1,68.44,444,1,1,1,111,Lost
14907,16,5547.72,2,5,5,5,555,Champions
14908,2,381.9,73,3,2,2,322,At Risk
14909,3,1404.68,436,1,3,4,134,Loyal Customers
14910,4,434.35,2,5,3,2,532,Potential Loyalists
14911,398,291420.81,0,5,5,5,555,Champions
14912,6,1889.25,16,5,4,4,544,Champions
14913,8,4073.13,35,4,4,5,445,Champions
14915,11,1811.25,90,3,5,4,354,Champions
14916,8,3042.95,70,3,4,5,345,Champions
14917,2,1123.75,596,1,2,3,123,Lost
14918,9,5955.81,115,3,5,5,355,Champions
14919,1,359.35,538,1,1,2,112,Lost
14920,3,1607.17,212,2,3,4,234,Loyal Customers
14921,2,1316.07,29,4,2,4,424,Potential Loyalists
14922,2,843.74,393,2,2,3,223,Lost
14923,1,749.1,50,4,1,3,413,Potential Loyalists
14924,3,931.01,245,2,3,3,233,Loyal Customers
14926,2,359.4,381,2,2,2,222,Lost
14927,1,308.2,396,2,1,2,212,Lost
14928,1,223.91000000000003,627,1,1,1,111,Lost
14929,2,836.69,31,4,2,3,423,Potential Loyalists
14930,6,5236.7300000000005,108,3,4,5,345,Champions
14931,5,1257.68,4,5,4,4,544,Champions
14932,2,666.13,365,2,2,3,223,Lost
14933,4,1770.0,443,1,3,4,134,Loyal Customers
14934,5,3503.5,81,3,4,5,345,Champions
14935,2,2849.83,296,2,2,4,224,Lost
14936,12,12410.81,33,4,5,5,455,Champions
14937,3,1621.88,56,4,3,4,434,Loyal Customers
14938,2,2322.43,561,1,2,4,124,Lost
14940,2,531.49,417,1,2,2,122,Lost
14941,1,182.1,578,1,1,1,111,Lost
14942,4,746.56,401,2,3,3,233,Loyal Customers
14943,1,107.62,662,1,1,1,111,Lost
14944,19,9784.67,29,4,5,5,455,Champions
14945,1,179.4,413,1,1,1,111,Lost
14946,1,100.9,13,5,1,1,511,Potential Loyalists
14947,6,1049.79,71,3,4,3,343,Loyal Customers
14948,6,1101.97,22,4,4,3,443,Loyal Customers
14949,4,515.0,468,1,3,2,132,Lost
14950,1,371.2,18,5,1,2,512,Potential Loyalists
14951,1,311.69,78,3,1,2,312,At Risk
14952,32,17629.35,59,3,5,5,355,Champions
14953,4,971.32,24,4,3,3,433,Loyal Customers
14954,2,462.12,11,5,2,2,522,Potential Loyalists
14955,1,163.77,732,1,1,1,111,Lost
14956,1,1325.0,420,1,1,4,114,Lost
14957,2,261.69,252,2,2,1,221,Lost
14958,6,941.99,146,3,4,3,343,Loyal Customers
14959,4,695.42,63,3,3,3,333,Loyal Customers
14960,2,221.27,7,5,2,1,521,Potential Loyalists
14961,22,16410.15,10,5,5,5,555,Champions
14962,4,366.91,270,2,3,2,232,Lost
14963,12,3123.57,9,5,5,5,555,Champions
14964,1,206.21,246,2,1,1,211,Lost
14965,2,596.09,95,3,2,2,322,At Risk
14966,6,1064.26,14,5,4,3,543,Loyal Customers
14967,6,1982.6100000000001,49,4,4,4,444,Champions
14968,2,501.24,29,4,2,2,422,Potential Loyalists
14969,1,906.23,703,1,1,3,113,Lost
14970,12,4919.35,67,3,5,5,355,Champions
14971,3,1097.98,34,4,3,3,433,Loyal Customers
14972,2,145.07,127,3,2,1,321,At Risk
14973,3,1314.45,106,3,3,4,334,Loyal Customers
14974,1,89.94,36,4,1,1,411,Potential Loyalists
14975,2,472.39,56,4,2,2,422,Potential Loyalists
14976,7,790.86,56,4,4,3,443,Loyal Customers
14977,1,31.929999999999996,725,1,1,1,111,Lost
14978,10,3112.19,71,3,5,5,355,Champions
14979,1,429.66,734,1,1,2,112,Lost
14980,1,150.68,736,1,1,1,111,Lost
14981,2,372.92,245,2,2,2,222,Lost
14982,1,237.78,571,1,1,1,111,Lost
14983,1,183.20000000000002,688,1,1,1,111,Lost
14984,6,1260.51,18,5,4,4,544,Champions
14985,2,292.01,197,2,2,2,222,Lost
14986,2,563.1,375,2,2,2,222,Lost
14987,8,1550.6499999999999,15,5,4,4,544,Champions
14988,7,2038.65,211,2,4,4,244,Champions
14989,1,342.4,661,1,1,2,112,Lost
14990,2,304.17,611,1,2,2,122,Lost
14991,1,314.67,429,1,1,2,112,Lost
14992,1,210.5,441,1,1,1,111,Lost
14993,1,36.13,563,1,1,1,111,Lost
14994,5,946.72,381,2,4,3,243,Loyal Customers
14995,2,231.98000000000002,38,4,2,1,421,Potential Loyalists
14996,2,442.28999999999996,480,1,2,2,122,Lost
14997,4,776.5999999999999,45,4,3,3,433,Loyal Customers
14998,4,753.18,169,3,3,3,333,Loyal Customers
14999,1,129.48000000000002,592,1,1,1,111,Lost
15000,1,490.52,47,4,1,2,412,Potential Loyalists
15001,2,199.10999999999999,393,2,2,1,221,Lost
15002,9,4138.08,115,3,5,5,355,Champions
15003,6,1027.03,472,1,4,3,143,Loyal Customers
15004,1,1220.77,146,3,1,3,313,At Risk
