Customer_ID,OrderCount,FirstPurchase,LastPurchase,TotalRevenue,AvgTransactionValue,TotalTransactions,CustomerSegment,CustomerType,CustomerLifetime_Days,Recency_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
14069,2,2010-05-27,2010-07-13,225.81,5.507560975609756,41,Two-Time Buyer,Repeat Buyer,46,514,1,2,1,121,Lost
14070,1,2010-01-24,2010-01-24,321.6,7.843902439024391,41,One-Time Buyer,One-Time Buyer,0,684,1,1,2,112,Lost
14071,8,2011-03-20,2011-12-06,1437.57,4.450681114551084,323,Regular Buyer (6-10 orders),Repeat Buyer,261,3,5,4,4,544,Champions
14072,1,2010-02-11,2010-02-11,390.85,20.571052631578947,19,One-Time Buyer,One-Time Buyer,0,666,1,1,2,112,Lost
14073,1,2011-11-07,2011-11-07,151.04,11.618461538461538,13,One-Time Buyer,One-Time Buyer,0,31,4,1,1,411,Potential Loyalists
14074,1,2010-03-26,2010-03-26,219.39999999999998,36.56666666666666,6,One-Time Buyer,One-Time Buyer,0,622,1,1,1,111,Lost
14075,6,2010-06-16,2011-12-05,1734.87,21.41814814814815,81,Regular Buyer (6-10 orders),Repeat Buyer,536,4,5,4,4,544,Champions
14076,1,2011-08-02,2011-08-02,118.67,2.6970454545454547,44,One-Time Buyer,One-Time Buyer,0,128,3,1,1,311,At Risk
14077,6,2010-11-09,2011-10-30,615.0799999999999,10.983571428571427,56,Regular Buyer (6-10 orders),Repeat Buyer,354,40,4,4,3,443,Loyal Customers
14078,9,2010-03-28,2011-08-30,1553.47,10.49641891891892,148,Regular Buyer (6-10 orders),Repeat Buyer,519,101,3,5,4,354,Champions
14079,2,2010-01-26,2011-08-07,618.73,47.59461538461539,13,Two-Time Buyer,Repeat Buyer,557,124,3,2,3,323,At Risk
14080,5,2009-12-02,2011-11-07,1115.68,13.441927710843375,83,Occasional Buyer (3-5 orders),Repeat Buyer,704,32,4,4,3,443,Loyal Customers
14081,10,2009-12-10,2011-02-10,4867.57,5.767263033175355,844,Regular Buyer (6-10 orders),Repeat Buyer,426,301,2,5,5,255,Champions
14082,2,2010-11-12,2010-12-10,413.36,6.359384615384616,65,Two-Time Buyer,Repeat Buyer,27,364,2,2,2,222,Lost
14083,11,2009-12-18,2011-12-05,1082.19,5.849675675675676,185,Loyal Customer (10+ orders),Repeat Buyer,717,3,5,5,3,553,Loyal Customers
14084,1,2010-07-15,2010-07-15,150.5,21.5,7,One-Time Buyer,One-Time Buyer,0,511,1,1,1,111,Lost
14085,33,2009-12-08,2011-12-07,9720.67,9.302076555023923,1045,Loyal Customer (10+ orders),Repeat Buyer,729,1,5,5,5,555,Champions
14086,1,2010-09-03,2010-09-03,39.95,39.95,1,One-Time Buyer,One-Time Buyer,0,462,1,1,1,111,Lost
14087,3,2009-12-04,2011-12-07,829.47,3.8942253521126764,213,Occasional Buyer (3-5 orders),Repeat Buyer,732,2,5,3,3,533,Loyal Customers
14088,16,2010-10-14,2011-11-29,64036.8,93.89560117302054,682,Loyal Customer (10+ orders),Repeat Buyer,410,9,5,5,5,555,Champions
14089,1,2011-10-14,2011-10-14,158.75,12.211538461538462,13,One-Time Buyer,One-Time Buyer,0,56,4,1,1,411,Potential Loyalists
14090,1,2011-01-19,2011-01-19,76.32000000000001,76.32000000000001,1,One-Time Buyer,One-Time Buyer,0,324,2,1,1,211,Lost
14091,2,2010-01-10,2010-02-23,9530.08,733.0830769230769,13,Two-Time Buyer,Repeat Buyer,44,653,1,2,5,125,Lost
14092,24,2009-12-16,2011-12-02,7229.45,19.381903485254693,373,Loyal Customer (10+ orders),Repeat Buyer,715,7,5,5,5,555,Champions
14093,1,2011-11-27,2011-11-27,433.86,4.3386000000000005,100,One-Time Buyer,One-Time Buyer,0,11,5,1,2,512,Potential Loyalists
14094,1,2010-09-26,2010-09-26,311.77,7.250465116279069,43,One-Time Buyer,One-Time Buyer,0,439,1,1,2,112,Lost
14095,1,2009-12-17,2009-12-17,2.95,2.95,1,One-Time Buyer,One-Time Buyer,0,722,1,1,1,111,Lost
14096,17,2011-08-30,2011-12-05,65164.79,12.749909998043435,5111,Loyal Customer (10+ orders),Repeat Buyer,97,3,5,5,5,555,Champions
14097,2,2010-03-04,2010-08-15,422.85999999999996,10.571499999999999,40,Two-Time Buyer,Repeat Buyer,164,480,1,2,2,122,Lost
14098,1,2011-11-03,2011-11-03,147.35,7.016666666666667,21,One-Time Buyer,One-Time Buyer,0,36,4,1,1,411,Potential Loyalists
14099,20,2009-12-10,2011-11-23,5750.91,11.038214971209213,521,Loyal Customer (10+ orders),Repeat Buyer,713,15,5,5,5,555,Champions
14100,1,2011-07-25,2011-07-25,191.95000000000002,7.678000000000001,25,One-Time Buyer,One-Time Buyer,0,137,3,1,1,311,At Risk
14101,13,2010-03-28,2011-09-27,9961.93,110.68811111111111,90,Loyal Customer (10+ orders),Repeat Buyer,547,73,3,5,5,355,Champions
14102,5,2011-10-26,2011-12-04,1105.8799999999999,19.066896551724135,58,Occasional Buyer (3-5 orders),Repeat Buyer,39,4,5,4,3,543,Loyal Customers
14104,5,2010-05-28,2011-07-08,743.53,5.507629629629629,135,Occasional Buyer (3-5 orders),Repeat Buyer,405,154,3,4,3,343,Loyal Customers
14105,5,2009-12-18,2011-04-14,5988.83,21.465340501792113,279,Occasional Buyer (3-5 orders),Repeat Buyer,482,238,2,4,5,245,Champions
14106,1,2009-12-02,2009-12-02,214.79999999999998,214.79999999999998,1,One-Time Buyer,One-Time Buyer,0,736,1,1,1,111,Lost
14107,11,2009-12-09,2011-10-19,4877.3,20.666525423728814,236,Loyal Customer (10+ orders),Repeat Buyer,678,51,4,5,5,455,Champions
14108,4,2009-12-01,2011-11-09,1044.96,20.095384615384617,52,Occasional Buyer (3-5 orders),Repeat Buyer,707,30,4,3,3,433,Loyal Customers
14109,1,2011-09-28,2011-09-28,144.2,16.022222222222222,9,One-Time Buyer,One-Time Buyer,0,72,3,1,1,311,At Risk
14110,33,2009-12-01,2011-12-06,12987.95,32.55125313283208,399,Loyal Customer (10+ orders),Repeat Buyer,735,3,5,5,5,555,Champions
14111,4,2011-04-12,2011-11-25,692.85,69.285,10,Occasional Buyer (3-5 orders),Repeat Buyer,227,13,5,3,3,533,Loyal Customers
14112,13,2010-02-23,2011-11-17,5834.59,17.897515337423314,326,Loyal Customer (10+ orders),Repeat Buyer,631,22,4,5,5,455,Champions
14113,16,2009-12-08,2011-12-06,7092.610000000001,58.136147540983615,122,Loyal Customer (10+ orders),Repeat Buyer,728,3,5,5,5,555,Champions
14114,7,2010-04-12,2011-03-11,1364.09,18.43364864864865,74,Regular Buyer (6-10 orders),Repeat Buyer,332,273,2,4,4,244,Champions
14115,2,2010-02-11,2010-07-26,622.6700000000001,28.303181818181823,22,Two-Time Buyer,Repeat Buyer,165,501,1,2,3,123,Lost
14116,5,2011-08-10,2011-11-20,1382.74,19.204722222222223,72,Occasional Buyer (3-5 orders),Repeat Buyer,101,19,4,4,4,444,Champions
14117,1,2011-07-19,2011-07-19,90.0,30.0,3,One-Time Buyer,One-Time Buyer,0,143,3,1,1,311,At Risk
14118,1,2010-10-07,2010-10-07,458.45,30.563333333333333,15,One-Time Buyer,One-Time Buyer,0,428,1,1,2,112,Lost
14119,2,2009-12-21,2010-11-29,183.37,16.67,11,Two-Time Buyer,Repeat Buyer,342,375,2,2,1,221,Lost
14121,4,2011-10-11,2011-12-06,2780.15,17.485220125786164,159,Occasional Buyer (3-5 orders),Repeat Buyer,56,3,5,3,4,534,Loyal Customers
14122,3,2009-12-02,2010-10-29,362.42,27.87846153846154,13,Occasional Buyer (3-5 orders),Repeat Buyer,331,405,2,3,2,232,Lost
14123,1,2009-12-06,2009-12-06,436.18,18.174166666666668,24,One-Time Buyer,One-Time Buyer,0,732,1,1,2,112,Lost
14124,1,2011-09-16,2011-09-16,419.58000000000004,83.91600000000001,5,One-Time Buyer,One-Time Buyer,0,83,3,1,2,312,At Risk
14125,3,2011-09-22,2011-11-29,2720.63,16.38933734939759,166,Occasional Buyer (3-5 orders),Repeat Buyer,67,10,5,3,4,534,Loyal Customers
14126,4,2010-09-21,2011-12-02,1172.46,27.26651162790698,43,Occasional Buyer (3-5 orders),Repeat Buyer,436,7,5,3,3,533,Loyal Customers
14127,6,2010-10-10,2011-08-09,1900.0800000000002,16.240000000000002,117,Regular Buyer (6-10 orders),Repeat Buyer,302,122,3,4,4,344,Champions
14128,3,2010-06-06,2011-10-10,924.21,14.218615384615385,65,Occasional Buyer (3-5 orders),Repeat Buyer,490,60,3,3,3,333,Loyal Customers
14129,9,2010-05-09,2011-12-08,2591.34,23.77376146788991,109,Regular Buyer (6-10 orders),Repeat Buyer,577,1,5,5,4,554,Champions
14130,4,2009-12-11,2011-01-24,1858.77,8.448954545454546,220,Occasional Buyer (3-5 orders),Repeat Buyer,408,318,2,3,4,234,Loyal Customers
14131,1,2010-03-01,2010-03-01,168.22,3.65695652173913,46,One-Time Buyer,One-Time Buyer,0,648,1,1,1,111,Lost
14132,11,2011-06-09,2011-12-07,3586.0299999999997,17.930149999999998,200,Loyal Customer (10+ orders),Repeat Buyer,181,1,5,5,5,555,Champions
14133,4,2009-12-06,2011-08-02,911.14,25.309444444444445,36,Occasional Buyer (3-5 orders),Repeat Buyer,603,129,3,3,3,333,Loyal Customers
14134,15,2009-12-10,2010-11-22,11123.35,61.79638888888889,180,Loyal Customer (10+ orders),Repeat Buyer,347,382,2,5,5,255,Champions
14135,24,2009-12-02,2011-12-08,8839.67,40.363789954337896,219,Loyal Customer (10+ orders),Repeat Buyer,736,1,5,5,5,555,Champions
14136,5,2009-12-08,2010-11-04,1570.81,14.818962264150944,106,Occasional Buyer (3-5 orders),Repeat Buyer,331,400,2,4,4,244,Champions
14137,1,2010-01-13,2010-01-13,332.7,30.245454545454546,11,One-Time Buyer,One-Time Buyer,0,695,1,1,2,112,Lost
14138,2,2011-10-07,2011-12-08,965.8800000000001,20.99739130434783,46,Two-Time Buyer,Repeat Buyer,62,1,5,2,3,523,Potential Loyalists
14139,4,2010-06-15,2011-10-24,1086.8,15.75072463768116,69,Occasional Buyer (3-5 orders),Repeat Buyer,496,45,4,3,3,433,Loyal Customers
14140,2,2011-11-08,2011-12-06,935.05,14.167424242424241,66,Two-Time Buyer,Repeat Buyer,27,3,5,2,3,523,Potential Loyalists
14141,4,2011-08-26,2011-12-07,915.13,22.87825,40,Occasional Buyer (3-5 orders),Repeat Buyer,102,2,5,3,3,533,Loyal Customers
14142,2,2010-03-03,2010-12-01,671.34,15.257727272727273,44,Two-Time Buyer,Repeat Buyer,273,372,2,2,3,223,Lost
14143,1,2011-07-29,2011-07-29,115.8,16.54285714285714,7,One-Time Buyer,One-Time Buyer,0,133,3,1,1,311,At Risk
14144,1,2010-08-10,2010-08-10,30.599999999999998,30.599999999999998,1,One-Time Buyer,One-Time Buyer,0,485,1,1,1,111,Lost
14145,7,2010-04-08,2011-10-24,7600.05,304.002,25,Regular Buyer (6-10 orders),Repeat Buyer,564,46,4,4,5,445,Champions
14146,12,2010-01-13,2011-12-01,9450.3,20.724342105263155,456,Loyal Customer (10+ orders),Repeat Buyer,686,8,5,5,5,555,Champions
14147,9,2010-03-09,2011-09-22,2590.2,86.33999999999999,30,Regular Buyer (6-10 orders),Repeat Buyer,562,77,3,5,4,354,Champions
14148,2,2010-10-21,2011-04-20,466.29,27.428823529411765,17,Two-Time Buyer,Repeat Buyer,180,233,2,2,2,222,Lost
14149,1,2011-05-03,2011-05-03,446.62,15.950714285714286,28,One-Time Buyer,One-Time Buyer,0,220,2,1,2,212,Lost
14150,2,2010-12-15,2011-11-04,658.64,25.33230769230769,26,Two-Time Buyer,Repeat Buyer,324,35,4,2,3,423,Potential Loyalists
14151,2,2009-12-23,2010-02-04,679.45,15.442045454545456,44,Two-Time Buyer,Repeat Buyer,43,672,1,2,3,123,Lost
14152,7,2010-02-18,2011-09-25,1997.3400000000001,15.017593984962406,133,Regular Buyer (6-10 orders),Repeat Buyer,583,74,3,4,4,344,Champions
14153,1,2010-08-13,2010-08-13,233.4,13.729411764705883,17,One-Time Buyer,One-Time Buyer,0,482,1,1,1,111,Lost
14154,8,2010-01-13,2011-04-14,6460.7,22.12568493150685,292,Regular Buyer (6-10 orders),Repeat Buyer,456,238,2,4,5,245,Champions
14155,1,2011-03-18,2011-03-18,118.75,19.791666666666668,6,One-Time Buyer,One-Time Buyer,0,265,2,1,1,211,Lost
14156,156,2009-12-01,2011-11-30,313437.62,77.62199603764239,4038,Loyal Customer (10+ orders),Repeat Buyer,728,9,5,5,5,555,Champions
14157,5,2010-03-03,2011-11-20,978.69,11.514000000000001,85,Occasional Buyer (3-5 orders),Repeat Buyer,626,19,4,4,3,443,Loyal Customers
14158,1,2011-10-30,2011-10-30,507.66,12.381951219512196,41,One-Time Buyer,One-Time Buyer,0,39,4,1,2,412,Potential Loyalists
14159,20,2009-12-03,2011-11-20,7860.8,4.281481481481482,1836,Loyal Customer (10+ orders),Repeat Buyer,717,19,4,5,5,455,Champions
14160,7,2010-01-10,2010-04-08,8421.47,78.70532710280374,107,Regular Buyer (6-10 orders),Repeat Buyer,88,609,1,4,5,145,Champions
14161,7,2009-12-13,2011-05-08,2996.93,10.819241877256317,277,Regular Buyer (6-10 orders),Repeat Buyer,510,215,2,4,5,245,Champions
14162,2,2011-02-20,2011-06-19,289.36,11.5744,25,Two-Time Buyer,Repeat Buyer,118,173,3,2,2,322,At Risk
14163,5,2010-09-03,2011-09-13,2594.62,44.7348275862069,58,Occasional Buyer (3-5 orders),Repeat Buyer,374,86,3,4,4,344,Champions
14164,2,2011-09-20,2011-09-30,1631.77,56.26793103448276,29,Two-Time Buyer,Repeat Buyer,10,70,3,2,4,324,At Risk
14165,1,2011-03-09,2011-03-09,120.44,5.0183333333333335,24,One-Time Buyer,One-Time Buyer,0,275,2,1,1,211,Lost
14166,2,2010-03-23,2010-07-22,251.15,4.924509803921569,51,Two-Time Buyer,Repeat Buyer,121,504,1,2,1,121,Lost
14167,8,2010-01-27,2011-10-31,1274.29,11.080782608695651,115,Regular Buyer (6-10 orders),Repeat Buyer,641,38,4,4,4,444,Champions
14168,2,2010-05-24,2010-10-15,370.45,24.696666666666665,15,Two-Time Buyer,Repeat Buyer,143,420,1,2,2,122,Lost
14169,2,2010-09-21,2010-10-05,621.51,9.71109375,64,Two-Time Buyer,Repeat Buyer,13,430,1,2,3,123,Lost
14170,3,2010-11-09,2010-11-29,570.18,3.9322758620689653,145,Occasional Buyer (3-5 orders),Repeat Buyer,19,374,2,3,2,232,Lost
14171,2,2009-12-09,2011-09-02,498.79,7.79359375,64,Two-Time Buyer,Repeat Buyer,632,97,3,2,2,322,At Risk
14172,3,2010-03-07,2010-04-13,369.02,8.386818181818182,44,Occasional Buyer (3-5 orders),Repeat Buyer,37,604,1,3,2,132,Lost
14173,6,2009-12-09,2011-11-29,586.0,17.757575757575758,33,Regular Buyer (6-10 orders),Repeat Buyer,719,10,5,4,2,542,Potential Loyalists
14174,1,2011-11-06,2011-11-06,134.46,5.171538461538462,26,One-Time Buyer,One-Time Buyer,0,32,4,1,1,411,Potential Loyalists
14175,8,2010-03-22,2011-10-11,7678.88,23.1990332326284,331,Regular Buyer (6-10 orders),Repeat Buyer,568,59,3,4,5,345,Champions
14176,5,2010-11-23,2011-02-15,756.46,20.444864864864865,37,Occasional Buyer (3-5 orders),Repeat Buyer,83,296,2,4,3,243,Loyal Customers
14177,13,2010-02-26,2011-09-14,2209.69,10.778975609756097,205,Loyal Customer (10+ orders),Repeat Buyer,565,85,3,5,4,354,Champions
14178,7,2011-06-10,2011-12-01,1600.26,5.032264150943396,318,Regular Buyer (6-10 orders),Repeat Buyer,173,8,5,4,4,544,Champions
14179,2,2011-10-18,2011-10-30,701.57,4.46859872611465,157,Two-Time Buyer,Repeat Buyer,11,40,4,2,3,423,Potential Loyalists
14180,33,2010-06-09,2011-11-29,6117.5,21.16782006920415,289,Loyal Customer (10+ orders),Repeat Buyer,537,10,5,5,5,555,Champions
14181,2,2010-05-26,2010-10-25,308.35,5.929807692307692,52,Two-Time Buyer,Repeat Buyer,151,410,1,2,2,122,Lost
14182,4,2010-04-22,2010-09-22,678.77,13.5754,50,Occasional Buyer (3-5 orders),Repeat Buyer,152,443,1,3,3,133,Loyal Customers
14183,2,2010-08-15,2010-10-24,278.34000000000003,8.186470588235295,34,Two-Time Buyer,Repeat Buyer,69,410,1,2,1,121,Lost
14184,1,2011-10-04,2011-10-04,452.89,18.870416666666667,24,One-Time Buyer,One-Time Buyer,0,66,3,1,2,312,At Risk
14185,1,2011-01-12,2011-01-12,197.65,65.88333333333334,3,One-Time Buyer,One-Time Buyer,0,330,2,1,1,211,Lost
14186,5,2010-03-05,2010-10-08,1550.63,14.909903846153847,104,Occasional Buyer (3-5 orders),Repeat Buyer,217,426,1,4,4,144,Champions
14187,1,2010-08-23,2010-08-23,123.5,15.4375,8,One-Time Buyer,One-Time Buyer,0,473,1,1,1,111,Lost
14188,6,2011-02-02,2011-11-09,2054.36,31.605538461538462,65,Regular Buyer (6-10 orders),Repeat Buyer,279,30,4,4,4,444,Champions
14189,16,2010-11-16,2011-12-07,5503.15,17.92557003257329,307,Loyal Customer (10+ orders),Repeat Buyer,386,1,5,5,5,555,Champions
14190,1,2010-02-11,2010-02-11,79.9,79.9,1,One-Time Buyer,One-Time Buyer,0,665,1,1,1,111,Lost
14191,15,2009-12-11,2011-12-08,4817.66,18.17984905660377,265,Loyal Customer (10+ orders),Repeat Buyer,726,1,5,5,5,555,Champions
14192,1,2010-11-16,2010-11-16,293.74,20.981428571428573,14,One-Time Buyer,One-Time Buyer,0,387,2,1,2,212,Lost
14193,3,2010-11-08,2011-10-03,1210.19,18.90921875,64,Occasional Buyer (3-5 orders),Repeat Buyer,328,67,3,3,3,333,Loyal Customers
14194,36,2010-01-06,2011-12-05,18670.59,19.611964285714286,952,Loyal Customer (10+ orders),Repeat Buyer,697,4,5,5,5,555,Champions
14195,6,2010-03-15,2011-05-22,2615.6,163.475,16,Regular Buyer (6-10 orders),Repeat Buyer,432,201,2,4,4,244,Champions
14196,1,2011-08-25,2011-08-25,335.52,55.919999999999995,6,One-Time Buyer,One-Time Buyer,0,106,3,1,2,312,At Risk
14197,1,2010-10-25,2010-10-25,390.05,19.5025,20,One-Time Buyer,One-Time Buyer,0,410,1,1,2,112,Lost
14198,9,2010-01-05,2011-11-21,1569.73,17.24978021978022,91,Regular Buyer (6-10 orders),Repeat Buyer,685,17,5,5,4,554,Champions
14199,4,2010-06-27,2011-05-05,1091.7,60.650000000000006,18,Occasional Buyer (3-5 orders),Repeat Buyer,312,217,2,3,3,233,Loyal Customers
14200,1,2010-04-01,2010-04-01,379.2,18.057142857142857,21,One-Time Buyer,One-Time Buyer,0,616,1,1,2,112,Lost
14201,10,2010-04-30,2011-10-10,1193.54,21.70072727272727,55,Regular Buyer (6-10 orders),Repeat Buyer,528,59,3,5,3,353,Loyal Customers
14202,3,2010-03-25,2010-11-23,847.76,29.233103448275862,29,Occasional Buyer (3-5 orders),Repeat Buyer,243,380,2,3,3,233,Loyal Customers
14203,1,2010-11-07,2010-11-07,339.34,21.20875,16,One-Time Buyer,One-Time Buyer,0,396,2,1,2,212,Lost
14204,4,2009-12-02,2011-12-07,1024.83,4.658318181818181,220,Occasional Buyer (3-5 orders),Repeat Buyer,735,1,5,3,3,533,Loyal Customers
14205,9,2010-03-07,2011-11-23,2414.2,19.627642276422762,123,Regular Buyer (6-10 orders),Repeat Buyer,625,16,5,5,4,554,Champions
14206,3,2010-11-02,2011-04-14,1185.01,16.690281690140846,71,Occasional Buyer (3-5 orders),Repeat Buyer,163,238,2,3,3,233,Loyal Customers
14207,1,2010-01-21,2010-01-21,157.8,78.9,2,One-Time Buyer,One-Time Buyer,0,687,1,1,1,111,Lost
14208,2,2010-06-06,2011-09-06,567.05,16.20142857142857,35,Two-Time Buyer,Repeat Buyer,456,94,3,2,2,322,At Risk
14209,15,2010-01-22,2011-11-29,4993.27,21.61588744588745,231,Loyal Customer (10+ orders),Repeat Buyer,675,10,5,5,5,555,Champions
14210,16,2010-01-06,2011-08-26,5556.570000000001,17.69608280254777,314,Loyal Customer (10+ orders),Repeat Buyer,597,105,3,5,5,355,Champions
14211,18,2009-12-09,2011-10-17,4402.29,18.342875,240,Loyal Customer (10+ orders),Repeat Buyer,677,52,4,5,5,455,Champions
14212,2,2010-09-20,2011-09-11,2190.14,104.29238095238095,21,Two-Time Buyer,Repeat Buyer,356,89,3,2,4,324,At Risk
14213,1,2010-10-31,2010-10-31,1192.2,238.44,5,One-Time Buyer,One-Time Buyer,0,404,2,1,3,213,Lost
14214,5,2011-03-07,2011-11-09,1004.38,14.990746268656716,67,Occasional Buyer (3-5 orders),Repeat Buyer,246,30,4,4,3,443,Loyal Customers
14215,9,2009-12-08,2011-11-28,3250.33,17.474892473118278,186,Regular Buyer (6-10 orders),Repeat Buyer,720,11,5,5,5,555,Champions
14216,5,2010-10-21,2011-12-06,2150.04,27.9225974025974,77,Occasional Buyer (3-5 orders),Repeat Buyer,410,2,5,4,4,544,Champions
14217,23,2010-06-30,2011-12-08,3298.59,18.95741379310345,174,Loyal Customer (10+ orders),Repeat Buyer,525,1,5,5,5,555,Champions
14218,1,2011-10-28,2011-10-28,169.48000000000002,14.123333333333335,12,One-Time Buyer,One-Time Buyer,0,42,4,1,1,411,Potential Loyalists
14219,3,2010-08-03,2011-12-05,633.83,14.740232558139535,43,Occasional Buyer (3-5 orders),Repeat Buyer,489,3,5,3,3,533,Loyal Customers
14220,4,2010-05-19,2011-04-06,1515.0,39.86842105263158,38,Occasional Buyer (3-5 orders),Repeat Buyer,321,246,2,3,4,234,Loyal Customers
14221,17,2010-04-06,2011-10-28,6517.49,18.782391930835733,347,Loyal Customer (10+ orders),Repeat Buyer,569,41,4,5,5,455,Champions
14222,1,2011-06-15,2011-06-15,683.17,16.662682926829266,41,One-Time Buyer,One-Time Buyer,0,176,3,1,3,313,At Risk
14223,3,2011-03-20,2011-09-08,991.13,16.518833333333333,60,Occasional Buyer (3-5 orders),Repeat Buyer,171,91,3,3,3,333,Loyal Customers
14224,9,2010-06-13,2011-08-21,1841.71,8.042401746724892,229,Regular Buyer (6-10 orders),Repeat Buyer,433,109,3,5,4,354,Champions
14225,4,2010-01-12,2010-10-01,2031.07,23.617093023255812,86,Occasional Buyer (3-5 orders),Repeat Buyer,261,434,1,3,4,134,Loyal Customers
14226,6,2010-09-24,2011-11-11,2985.13,30.774536082474228,97,Regular Buyer (6-10 orders),Repeat Buyer,412,28,4,4,5,445,Champions
14227,15,2010-02-08,2011-11-13,6368.71,16.8931299734748,377,Loyal Customer (10+ orders),Repeat Buyer,643,25,4,5,5,455,Champions
14228,3,2010-06-11,2010-09-28,745.5,19.61842105263158,38,Occasional Buyer (3-5 orders),Repeat Buyer,108,437,1,3,3,133,Loyal Customers
14229,7,2010-08-25,2011-10-19,2594.04,36.028333333333336,72,Regular Buyer (6-10 orders),Repeat Buyer,419,51,4,4,4,444,Champions
14230,3,2010-06-09,2010-09-30,979.8000000000001,29.69090909090909,33,Occasional Buyer (3-5 orders),Repeat Buyer,112,435,1,3,3,133,Loyal Customers
14231,4,2010-09-15,2011-06-09,1235.6200000000001,17.90753623188406,69,Occasional Buyer (3-5 orders),Repeat Buyer,267,183,3,3,4,334,Loyal Customers
14232,5,2011-03-20,2011-10-28,2048.07,17.80930434782609,115,Occasional Buyer (3-5 orders),Repeat Buyer,221,42,4,4,4,444,Champions
14233,7,2010-03-05,2011-10-21,2904.27,39.784520547945206,73,Regular Buyer (6-10 orders),Repeat Buyer,594,48,4,4,4,444,Champions
14234,4,2011-10-13,2011-11-17,754.12,5.130068027210885,147,Occasional Buyer (3-5 orders),Repeat Buyer,35,21,4,3,3,433,Loyal Customers
14235,9,2010-03-30,2011-09-25,4717.99,31.87831081081081,148,Regular Buyer (6-10 orders),Repeat Buyer,544,74,3,5,5,355,Champions
14236,5,2010-07-22,2011-09-20,1555.34,33.092340425531916,47,Occasional Buyer (3-5 orders),Repeat Buyer,424,80,3,4,4,344,Champions
14237,2,2010-04-28,2010-12-01,471.14,18.12076923076923,26,Two-Time Buyer,Repeat Buyer,217,372,2,2,2,222,Lost
14238,3,2009-12-05,2011-01-17,434.23,33.402307692307694,13,Occasional Buyer (3-5 orders),Repeat Buyer,408,325,2,3,2,232,Lost
14239,21,2009-12-05,2011-10-27,4263.17,20.300809523809523,210,Loyal Customer (10+ orders),Repeat Buyer,691,42,4,5,5,455,Champions
14240,3,2010-10-12,2011-11-09,1247.49,20.450655737704917,61,Occasional Buyer (3-5 orders),Repeat Buyer,393,29,4,3,4,434,Loyal Customers
14241,2,2010-01-12,2011-06-09,333.70000000000005,27.808333333333337,12,Two-Time Buyer,Repeat Buyer,512,183,3,2,2,322,At Risk
14242,2,2011-01-18,2011-04-19,280.55,17.534375,16,Two-Time Buyer,Repeat Buyer,91,234,2,2,1,221,Lost
14243,17,2010-08-20,2011-12-01,7217.75,19.883608815426996,363,Loyal Customer (10+ orders),Repeat Buyer,467,8,5,5,5,555,Champions
14244,1,2010-02-17,2010-02-17,366.41999999999996,22.901249999999997,16,One-Time Buyer,One-Time Buyer,0,660,1,1,2,112,Lost
14245,2,2011-03-21,2011-05-04,1693.45,15.680092592592594,108,Two-Time Buyer,Repeat Buyer,43,219,2,2,4,224,Lost
14246,3,2011-04-08,2011-08-21,1474.06,19.654133333333334,75,Occasional Buyer (3-5 orders),Repeat Buyer,135,110,3,3,4,334,Loyal Customers
